date,service,environment,request_count,active_users,checkout_conversion_pct,p95_latency_ms,p99_latency_ms,error_rate_pct,uptime_pct,cpu_pct,memory_pct,saturation_pct,deploy_count,incident_count,slo_burn_rate,notes
2024-11-22,payment-orchestrator,prod,1655032,59527,89.27,267,615,0.256,99.509,44.53,63.56,31.9,4,0,1.23,incident review
2024-11-22,order-ledger,prod,940175,33878,91.92,355,800,0.164,99.527,56.24,49.52,48.65,1,0,1.2,database pressure
2024-11-22,inventory-reservation,prod,937657,32367,90.16,309,708,0.533,99.453,39.83,51.25,64.44,0,0,2.02,watch latency
2024-11-22,pricing-engine,prod,931988,33861,89.89,315,611,0.02,99.556,55.62,48.78,61.03,2,0,0.75,release week
2024-11-22,tax-service,prod,887708,32142,91.94,291,568,0.401,99.48,36.24,53.98,60.19,4,0,1.65,release week
2024-11-22,loyalty-service,prod,889805,30968,90.16,300,634,0.586,99.443,39.48,58.86,31.33,3,0,2.13,campaign traffic
2024-11-22,notification-service,prod,925700,32654,89.24,313,681,0.217,99.517,37.82,46.83,58.17,0,0,1.24,campaign traffic
2024-11-22,auth-gateway,prod,926326,34836,90.07,279,673,0.358,99.038,54.09,48.43,35.24,7,1,1.51,incident review
2024-11-22,analytics-pipeline,prod,919291,33208,90.77,407,889,0.02,99.556,49.86,45.11,39.41,6,0,0.95,release week
2024-11-22,search-recommendations,prod,887684,31370,89.92,363,815,0.471,99.466,33.24,53.73,60.32,5,0,1.99,watch latency
2024-11-29,checkout-api,prod,1701448,62449,91.95,331,705,0.02,99.556,38.26,55.33,28.44,4,0,0.79,release week
2024-11-29,cart-service,prod,1670812,58371,91.82,352,755,0.281,99.504,58.46,54.91,34.61,4,0,1.48,release week
2024-11-29,payment-orchestrator,prod,1685201,58790,91.76,345,690,0.667,99.427,40.57,64.98,32.06,2,0,2.43,release week
2024-11-29,order-ledger,prod,888902,31542,90.93,290,634,0.491,99.462,37.73,54.44,38.98,7,0,1.87,database pressure
2024-11-29,inventory-reservation,prod,910153,31519,89.09,331,727,0.02,99.556,36.95,47.89,46.18,6,0,0.79,incident review
2024-11-29,pricing-engine,prod,906553,32125,89.28,297,630,0.02,99.106,33.86,60.11,37.58,0,1,0.71,campaign traffic
2024-11-29,tax-service,prod,895428,32131,91.13,355,715,0.42,99.476,40.75,63.76,54.62,1,0,1.84,incident review
2024-11-29,loyalty-service,prod,894638,31396,90.75,320,771,0.497,99.461,32.92,43.91,57.08,0,0,1.95,normal baseline
2024-11-29,notification-service,prod,931204,34906,90.53,284,553,0.02,99.556,32.96,61.34,52.05,0,0,0.68,watch latency
2024-11-29,auth-gateway,prod,931746,33489,91.21,327,761,0.362,99.488,35.46,52.11,38.61,0,0,1.63,cache warmup
2024-11-29,analytics-pipeline,prod,899700,32830,91.67,439,891,0.29,99.502,58.38,45.99,53.25,1,0,1.7,normal baseline
2024-11-29,search-recommendations,prod,944757,32759,90.56,348,712,0.251,99.51,43.02,63.2,35.93,5,0,1.4,cache warmup
2024-12-06,checkout-api,prod,1659826,58676,89.71,284,661,0.113,99.537,55.2,54.26,43.61,7,0,0.91,incident review
2024-12-06,cart-service,prod,1597938,56786,89.5,279,647,0.178,99.524,62.46,59.34,37.23,2,0,1.07,campaign traffic
2024-12-06,payment-orchestrator,prod,1656316,60153,89.54,311,662,0.787,99.403,43.03,57.61,30.68,7,0,2.66,cache warmup
2024-12-06,order-ledger,prod,901456,33261,91.5,264,658,0.672,99.426,62.29,53.14,30.2,2,0,2.27,watch latency
2024-12-06,inventory-reservation,prod,906722,33756,89.76,319,767,0.124,99.535,47.36,54.28,52.17,4,0,1.02,normal baseline
2024-12-06,pricing-engine,prod,944760,32484,91.94,286,539,0.382,99.484,47.66,62.47,33.34,3,0,1.59,watch latency
2024-12-06,tax-service,prod,911948,31212,92.42,266,526,0.216,99.517,62.6,57.85,57.88,2,0,1.13,incident review
2024-12-06,loyalty-service,prod,930610,31892,89.55,307,632,0.31,99.498,34.56,67.94,53.94,7,0,1.46,cache warmup
2024-12-06,notification-service,prod,923971,34453,90.76,322,700,0.676,99.425,58.35,67.09,46.94,4,0,2.41,incident review
2024-12-06,auth-gateway,prod,906094,32229,91.77,282,610,0.028,99.554,58.61,56.17,49.01,1,0,0.7,release week
2024-12-06,analytics-pipeline,prod,908951,32564,89.32,477,909,0.757,99.409,49.66,67.06,61.21,3,0,2.95,release week
2024-12-06,search-recommendations,prod,894539,33500,91.77,359,844,0.084,99.543,55.5,45.35,63.04,7,0,1.01,cache warmup
2024-12-13,checkout-api,prod,1688779,60982,91.59,286,543,0.42,99.476,47.53,59.47,62.46,5,0,1.69,incident review
2024-12-13,cart-service,prod,1671368,60106,91.47,338,804,0.776,99.405,60.93,66.34,45.26,0,0,2.69,incident review
2024-12-13,payment-orchestrator,prod,1685772,61038,89.63,299,685,0.274,99.505,52.7,59.79,39.64,2,0,1.35,normal baseline
2024-12-13,order-ledger,prod,893780,31926,91.93,321,632,0.216,99.517,42.65,50.27,37.42,0,0,1.25,watch latency
2024-12-13,inventory-reservation,prod,890423,31462,91.97,297,693,0.218,99.516,60.69,44.1,29.04,0,0,1.21,watch latency
2024-12-13,pricing-engine,prod,890172,33252,89.13,334,680,0.408,99.478,42.19,65.56,43.65,2,0,1.76,database pressure
2024-12-13,tax-service,prod,900679,33163,90.49,332,714,0.411,99.478,50.52,69.19,41.29,3,0,1.76,database pressure
2024-12-13,loyalty-service,prod,945044,34178,92.21,275,688,0.058,99.548,45.98,65.05,61.12,5,0,0.76,normal baseline
2024-12-13,notification-service,prod,891676,32877,91.42,266,568,0.382,99.484,59.67,56.28,36.04,1,0,1.54,campaign traffic
2024-12-13,auth-gateway,prod,892554,33503,91.06,268,518,0.102,99.54,56.83,52.28,34.46,5,0,0.85,campaign traffic
2024-12-13,analytics-pipeline,prod,909077,34210,90.14,397,813,0.569,99.446,58.86,62.61,42.21,2,0,2.3,release week
2024-12-13,search-recommendations,prod,892389,32697,89.43,443,852,0.25,99.51,49.04,65.31,35.62,2,0,1.61,watch latency
2024-12-20,checkout-api,prod,1631576,57437,92.29,346,752,0.073,99.095,35.57,54.79,45.73,5,1,0.95,cache warmup
2024-12-20,cart-service,prod,1605397,58207,91.25,291,674,0.331,99.494,46.24,63.55,34.44,3,0,1.47,normal baseline
2024-12-20,payment-orchestrator,prod,1616994,56568,90.16,333,737,0.096,99.541,64.42,54.59,59.27,6,0,0.98,cache warmup
2024-12-20,order-ledger,prod,941554,32456,89.6,267,587,0.244,99.511,55.99,58.41,34.26,5,0,1.2,incident review
2024-12-20,inventory-reservation,prod,940961,33894,89.5,275,555,0.448,99.47,50.53,55.01,38.79,1,0,1.73,release week
2024-12-20,pricing-engine,prod,943793,32470,89.27,273,551,0.08,99.544,40.23,66.99,63.41,6,0,0.81,incident review
2024-12-20,tax-service,prod,935018,34317,91.98,313,648,0.314,99.497,45.28,48.19,55.75,4,0,1.48,incident review
2024-12-20,loyalty-service,prod,912031,32783,90.22,306,657,0.268,99.506,60.63,63.65,46.77,5,0,1.35,release week
2024-12-20,notification-service,prod,901820,32471,91.35,356,838,0.306,99.499,46.2,65.56,39.69,6,0,1.56,normal baseline
2024-12-20,auth-gateway,prod,927325,33524,89.48,294,682,0.174,99.525,56.27,61.26,39.01,4,0,1.09,release week
2024-12-20,analytics-pipeline,prod,933433,32272,90.82,451,883,0.295,99.501,60.1,67.75,62.6,0,0,1.74,cache warmup
2024-12-20,search-recommendations,prod,935637,34694,90.0,428,875,0.192,99.522,42.3,66.79,35.26,2,0,1.43,database pressure
2024-12-27,checkout-api,prod,1681184,60740,90.34,302,651,0.149,99.53,44.53,67.18,58.02,4,0,1.04,cache warmup
2024-12-27,cart-service,prod,1657584,58618,91.49,294,712,0.467,99.467,43.38,57.92,44.75,2,0,1.82,watch latency
2024-12-27,payment-orchestrator,prod,1687612,59502,91.1,315,716,0.694,99.421,57.81,68.46,59.25,2,0,2.43,cache warmup
2024-12-27,order-ledger,prod,898337,32221,90.65,294,702,0.192,99.522,43.14,51.13,61.16,0,0,1.13,database pressure
2024-12-27,inventory-reservation,prod,907312,32635,91.15,266,624,0.29,99.502,62.54,54.57,49.22,4,0,1.32,incident review
2024-12-27,pricing-engine,prod,944327,33330,90.78,290,714,0.518,99.456,61.13,57.89,52.82,2,0,1.94,release week
2024-12-27,tax-service,prod,901436,31305,89.29,324,703,0.02,99.556,62.32,60.33,61.31,7,0,0.77,incident review
2024-12-27,loyalty-service,prod,944891,33934,91.98,268,540,0.161,99.528,65.47,46.62,45.09,6,0,1.0,release week
2024-12-27,notification-service,prod,910597,32821,91.31,355,736,0.422,99.476,54.36,64.22,54.36,2,0,1.84,normal baseline
2024-12-27,auth-gateway,prod,894061,33239,89.7,298,609,0.359,99.488,40.84,58.84,54.82,6,0,1.56,campaign traffic
2024-12-27,analytics-pipeline,prod,898099,33456,92.36,317,624,0.19,99.522,38.83,56.38,61.67,1,0,1.18,incident review
2024-12-27,search-recommendations,prod,894615,32470,89.8,409,865,0.202,99.52,50.46,47.27,58.29,5,0,1.41,incident review
2025-01-03,checkout-api,prod,1294671,45016,93.64,250,617,0.253,99.119,50.17,57.17,35.06,3,1,1.19,normal baseline
2025-01-03,cart-service,prod,1258756,45432,93.53,230,541,0.256,99.569,46.12,69.0,43.62,0,0,1.15,cache warmup
2025-01-03,payment-orchestrator,prod,1278955,44497,91.85,236,588,0.33,99.554,61.93,53.77,27.12,7,0,1.35,database pressure
2025-01-03,order-ledger,prod,702099,24472,92.32,246,594,0.02,99.616,42.48,50.74,36.22,1,0,0.6,campaign traffic
2025-01-03,inventory-reservation,prod,695664,25647,91.31,204,397,0.404,99.539,65.33,53.88,32.22,3,0,1.46,release week
2025-01-03,pricing-engine,prod,707864,25410,91.12,231,490,0.308,99.558,55.53,69.01,43.48,5,0,1.28,normal baseline
2025-01-03,tax-service,prod,725945,25273,92.23,269,653,0.732,99.474,51.64,57.84,47.97,4,0,2.43,release week
2025-01-03,loyalty-service,prod,713596,26702,92.9,239,566,0.02,99.616,42.72,66.79,57.41,5,0,0.58,campaign traffic
2025-01-03,notification-service,prod,687860,23440,94.26,208,565,0.718,99.476,44.86,56.06,64.47,2,0,2.26,release week
2025-01-03,auth-gateway,prod,690686,25320,91.45,191,413,0.315,99.557,65.38,55.37,54.34,0,0,1.21,campaign traffic
2025-01-03,analytics-pipeline,prod,702641,23805,92.25,289,648,0.397,99.541,45.19,66.22,37.77,5,0,1.63,release week
2025-01-03,search-recommendations,prod,697092,26443,91.44,330,643,0.467,99.527,54.77,65.7,43.65,5,0,1.9,normal baseline
2025-01-10,checkout-api,prod,1297137,45889,92.8,195,381,0.407,99.539,53.02,50.39,41.45,5,0,1.45,release week
2025-01-10,cart-service,prod,1240380,45291,93.54,251,545,0.419,99.536,58.92,50.52,33.34,6,0,1.61,campaign traffic
2025-01-10,payment-orchestrator,prod,1248895,44697,92.3,198,548,0.127,99.595,59.95,69.31,57.42,2,0,0.76,database pressure
2025-01-10,order-ledger,prod,692690,25568,91.18,204,561,0.323,99.555,47.46,53.62,63.15,3,0,1.26,database pressure
2025-01-10,inventory-reservation,prod,720903,26974,93.98,192,482,0.132,99.594,43.36,70.59,62.87,3,0,0.76,campaign traffic
2025-01-10,pricing-engine,prod,709622,26911,94.26,200,441,0.989,99.422,43.91,55.43,61.37,1,0,2.92,database pressure
2025-01-10,tax-service,prod,713328,25482,93.42,211,485,0.413,99.537,38.43,60.05,50.39,5,0,1.5,normal baseline
2025-01-10,loyalty-service,prod,709786,27086,91.84,284,575,0.403,99.539,48.61,46.72,34.42,2,0,1.64,database pressure
2025-01-10,notification-service,prod,687239,24578,92.38,282,606,0.276,99.565,66.11,50.44,33.25,3,0,1.32,incident review
2025-01-10,auth-gateway,prod,687003,25862,93.15,262,600,0.202,99.58,39.14,46.32,56.66,6,0,1.09,cache warmup
2025-01-10,analytics-pipeline,prod,691303,24046,90.72,388,838,0.622,99.496,42.54,70.1,58.05,5,0,2.42,cache warmup
2025-01-10,search-recommendations,prod,695239,25571,93.89,384,775,0.214,99.577,56.67,60.56,47.31,5,0,1.39,campaign traffic
2025-01-17,checkout-api,prod,1262401,44828,94.01,242,591,0.096,99.601,49.71,58.8,43.93,2,0,0.78,cache warmup
2025-01-17,cart-service,prod,1259096,44234,91.19,217,563,0.39,99.542,48.82,57.31,58.42,4,0,1.46,release week
2025-01-17,payment-orchestrator,prod,1251792,43484,93.95,210,462,0.267,99.567,51.11,52.34,31.57,0,0,1.13,incident review
2025-01-17,order-ledger,prod,710695,24480,91.81,200,436,0.338,99.552,63.09,67.99,37.91,5,0,1.29,cache warmup
2025-01-17,inventory-reservation,prod,708529,24369,92.2,212,451,0.555,99.509,63.41,54.96,51.15,5,0,1.86,watch latency
2025-01-17,pricing-engine,prod,708019,24525,92.97,272,579,0.501,99.52,67.63,70.37,32.71,2,0,1.86,database pressure
2025-01-17,tax-service,prod,717377,25767,91.15,244,530,0.16,99.588,56.77,63.43,59.68,3,0,0.94,release week
2025-01-17,loyalty-service,prod,693005,24768,92.45,226,488,0.355,99.549,47.55,47.75,37.03,0,0,1.39,cache warmup
2025-01-17,notification-service,prod,701967,25653,91.53,280,591,0.322,99.556,47.06,71.33,47.35,3,0,1.43,database pressure
2025-01-17,auth-gateway,prod,705681,26480,93.9,283,631,0.358,99.548,64.9,47.27,60.35,6,0,1.52,cache warmup
2025-01-17,analytics-pipeline,prod,699219,26752,91.78,291,544,0.133,99.593,38.94,51.26,38.12,0,0,0.98,normal baseline
2025-01-17,search-recommendations,prod,695255,26573,91.82,394,852,0.29,99.562,53.66,58.48,56.92,0,0,1.6,database pressure
2025-01-24,checkout-api,prod,1274635,44909,94.02,246,536,0.697,99.481,53.27,66.95,33.38,5,0,2.29,normal baseline
2025-01-24,cart-service,prod,1305030,47323,91.22,220,419,0.02,99.616,56.04,48.04,42.87,1,0,0.54,database pressure
2025-01-24,payment-orchestrator,prod,1246624,46177,93.95,200,508,0.154,99.589,48.17,55.28,46.05,1,0,0.83,campaign traffic
2025-01-24,order-ledger,prod,690067,24904,93.66,198,478,0.537,99.513,50.67,65.05,31.69,0,0,1.78,cache warmup
2025-01-24,inventory-reservation,prod,712757,24627,93.2,220,524,0.16,99.588,57.18,69.86,61.01,0,0,0.89,normal baseline
2025-01-24,pricing-engine,prod,723615,27205,92.99,260,558,0.384,99.543,68.02,48.77,37.23,2,0,1.54,watch latency
2025-01-24,tax-service,prod,708569,25268,94.06,196,393,0.343,99.551,52.97,61.47,53.97,4,0,1.29,normal baseline
2025-01-24,loyalty-service,prod,700203,23902,93.28,231,515,0.489,99.522,50.11,66.17,57.55,1,0,1.73,campaign traffic
2025-01-24,notification-service,prod,726020,27210,91.71,205,538,0.22,99.576,68.03,67.58,30.78,7,0,1.01,campaign traffic
2025-01-24,auth-gateway,prod,698197,25042,91.67,266,515,0.367,99.547,48.16,52.31,37.21,7,0,1.51,database pressure
2025-01-24,analytics-pipeline,prod,724812,25075,91.35,287,605,0.217,99.577,61.39,58.48,56.72,7,0,1.18,incident review
2025-01-24,search-recommendations,prod,692868,24367,91.35,317,763,0.253,99.569,41.9,58.47,54.36,7,0,1.34,incident review
2025-01-31,checkout-api,prod,1299499,45000,91.38,204,422,0.135,99.593,49.12,54.07,44.88,0,0,0.79,incident review
2025-01-31,cart-service,prod,1251907,45629,91.37,228,514,0.267,99.567,63.22,62.17,43.68,3,0,1.18,normal baseline
2025-01-31,payment-orchestrator,prod,1278808,46052,93.45,236,587,0.305,99.559,63.65,65.52,51.5,3,0,1.29,release week
2025-01-31,order-ledger,prod,689663,24845,93.0,191,466,0.227,99.575,59.01,68.95,28.59,4,0,0.99,incident review
2025-01-31,inventory-reservation,prod,693071,23688,92.9,224,592,0.283,99.563,56.28,56.88,35.35,7,0,1.21,campaign traffic
2025-01-31,pricing-engine,prod,709504,23875,93.9,223,524,0.308,99.558,43.65,63.21,43.8,2,0,1.27,incident review
2025-01-31,tax-service,prod,705198,24302,92.22,196,411,0.434,99.533,61.98,67.75,41.69,2,0,1.52,incident review
2025-01-31,loyalty-service,prod,698759,24329,91.96,249,602,0.278,99.564,40.92,51.91,48.67,6,0,1.25,database pressure
2025-01-31,notification-service,prod,693451,25315,92.44,266,604,0.677,99.485,61.82,70.37,44.0,2,0,2.28,cache warmup
2025-01-31,auth-gateway,prod,700979,24109,91.54,228,606,0.227,99.575,46.01,60.45,49.98,3,0,1.07,watch latency
2025-01-31,analytics-pipeline,prod,716586,25845,93.67,301,639,0.07,99.606,45.19,54.57,57.27,4,0,0.84,incident review
2025-01-31,search-recommendations,prod,702956,23864,92.69,413,780,0.161,99.588,49.32,69.08,64.45,2,0,1.32,normal baseline
2025-02-07,checkout-api,prod,1251937,46093,91.31,190,447,0.404,99.539,48.87,64.87,40.12,2,0,1.43,watch latency
2025-02-07,cart-service,prod,1304928,46353,93.76,193,503,0.46,99.078,65.29,68.62,30.11,5,1,1.58,database pressure
2025-02-07,payment-orchestrator,prod,1259798,45348,92.9,251,650,0.438,99.532,70.85,72.42,54.53,2,0,1.65,incident review
2025-02-07,order-ledger,prod,687693,23552,93.18,228,570,0.062,99.608,40.93,58.82,57.11,6,0,0.66,watch latency
2025-02-07,inventory-reservation,prod,688064,25240,93.8,258,532,0.106,99.599,48.13,59.38,45.24,2,0,0.84,cache warmup
2025-02-07,pricing-engine,prod,721854,25710,92.92,269,606,0.442,99.532,51.77,72.96,32.12,0,0,1.7,cache warmup
2025-02-07,tax-service,prod,713022,27116,92.75,264,614,0.22,99.576,46.26,66.4,38.13,2,0,1.14,release week
2025-02-07,loyalty-service,prod,689472,25613,91.77,251,484,0.083,99.603,55.68,50.64,36.55,1,0,0.77,cache warmup
2025-02-07,notification-service,prod,726628,25411,93.16,215,461,0.609,99.498,67.17,57.41,38.11,0,0,2.0,database pressure
2025-02-07,auth-gateway,prod,693017,24822,92.27,219,590,0.765,99.467,62.44,48.88,36.0,7,0,2.4,incident review
2025-02-07,analytics-pipeline,prod,712127,26502,91.49,272,656,0.02,99.616,58.96,53.82,39.87,6,0,0.65,incident review
2025-02-07,search-recommendations,prod,703545,26775,92.4,296,627,0.197,99.581,52.75,59.83,40.07,6,0,1.15,incident review
2025-02-14,checkout-api,prod,1252951,44338,92.26,249,579,0.426,99.085,59.11,55.68,59.62,5,1,1.62,cache warmup
2025-02-14,cart-service,prod,1272567,45463,91.16,193,509,0.2,99.58,68.24,62.68,55.83,1,0,0.93,normal baseline
2025-02-14,payment-orchestrator,prod,1303639,46225,92.92,240,467,0.22,99.576,53.92,52.77,53.35,0,0,1.08,watch latency
2025-02-14,order-ledger,prod,705403,25660,91.67,237,470,0.266,99.567,55.0,55.0,36.6,0,0,1.19,normal baseline
2025-02-14,inventory-reservation,prod,693627,25224,92.72,242,552,0.155,99.589,56.74,53.0,50.26,0,0,0.93,release week
2025-02-14,pricing-engine,prod,689599,25883,92.92,256,509,0.02,99.616,52.87,73.85,44.26,0,0,0.62,database pressure
2025-02-14,tax-service,prod,719187,25343,92.83,240,463,0.024,99.615,64.87,65.99,33.61,3,0,0.59,normal baseline
2025-02-14,loyalty-service,prod,718688,25753,91.66,191,489,1.037,99.413,46.9,73.58,57.3,0,0,3.02,release week
2025-02-14,notification-service,prod,691675,24424,93.72,219,430,0.102,99.6,42.58,66.21,28.57,6,0,0.74,campaign traffic
2025-02-14,auth-gateway,prod,726515,24870,91.16,213,568,0.443,99.531,67.66,49.43,38.16,4,0,1.58,watch latency
2025-02-14,analytics-pipeline,prod,712264,24155,93.04,370,739,0.3,99.56,65.16,63.46,54.73,4,0,1.57,watch latency
2025-02-14,search-recommendations,prod,726954,27115,93.79,345,807,0.414,99.537,41.76,55.68,51.4,1,0,1.8,cache warmup
2025-02-21,checkout-api,prod,1267995,44272,93.0,263,639,0.155,99.589,55.8,61.28,38.05,6,0,0.97,database pressure
2025-02-21,cart-service,prod,1289406,46395,91.87,276,666,0.12,99.596,58.61,60.68,54.52,2,0,0.91,database pressure
2025-02-21,payment-orchestrator,prod,1251567,44159,91.01,205,534,0.216,99.577,59.32,51.18,47.87,2,0,0.99,normal baseline
2025-02-21,order-ledger,prod,701307,25723,94.2,192,446,0.082,99.604,58.84,75.4,39.18,4,0,0.63,watch latency
2025-02-21,inventory-reservation,prod,699220,26315,91.29,243,564,0.119,99.596,46.24,72.52,63.04,6,0,0.84,database pressure
2025-02-21,pricing-engine,prod,704449,26706,93.54,224,553,0.371,99.546,55.49,68.99,38.03,2,0,1.43,normal baseline
2025-02-21,tax-service,prod,694300,25656,93.44,224,466,0.487,99.523,55.28,67.74,56.15,1,0,1.71,cache warmup
2025-02-21,loyalty-service,prod,699264,25832,91.69,284,683,0.716,99.477,68.59,61.08,50.03,5,0,2.42,normal baseline
2025-02-21,notification-service,prod,724261,26525,93.18,243,484,0.117,99.597,63.62,63.06,28.92,7,0,0.83,release week
2025-02-21,auth-gateway,prod,709845,26111,91.92,281,642,0.02,99.616,42.48,60.03,43.65,7,0,0.67,incident review
2025-02-21,analytics-pipeline,prod,718297,25263,92.45,346,764,0.285,99.563,53.69,58.84,28.05,6,0,1.48,release week
2025-02-21,search-recommendations,prod,696609,24555,91.73,304,600,0.522,99.516,60.11,59.61,27.78,1,0,1.98,campaign traffic
2025-02-28,checkout-api,prod,1262808,45711,93.35,271,520,0.477,99.525,45.89,55.44,54.89,7,0,1.79,normal baseline
2025-02-28,cart-service,prod,1300636,45769,91.77,267,576,0.065,99.607,57.02,59.45,64.0,7,0,0.76,release week
2025-02-28,payment-orchestrator,prod,1295607,47687,92.68,265,511,0.313,99.557,50.17,50.76,35.27,6,0,1.37,normal baseline
2025-02-28,order-ledger,prod,702540,24377,92.75,209,412,0.207,99.579,52.91,66.73,54.65,1,0,0.98,campaign traffic
2025-02-28,inventory-reservation,prod,706951,25121,93.97,200,434,0.02,99.166,66.41,75.45,27.62,6,1,0.49,watch latency
2025-02-28,pricing-engine,prod,691333,23394,92.49,217,534,0.355,99.549,48.67,57.87,51.5,6,0,1.37,normal baseline
2025-02-28,tax-service,prod,717959,26176,92.46,228,564,0.546,99.511,50.96,59.16,43.28,5,0,1.87,campaign traffic
2025-02-28,loyalty-service,prod,718797,26668,91.58,246,498,0.275,99.565,69.78,67.07,51.61,7,0,1.23,release week
2025-02-28,notification-service,prod,725357,25745,94.06,232,526,0.407,99.539,50.95,72.77,28.63,4,0,1.53,watch latency
2025-02-28,auth-gateway,prod,692074,25631,91.2,198,496,0.115,99.597,54.66,71.34,30.06,2,0,0.73,database pressure
2025-02-28,analytics-pipeline,prod,691707,24342,91.16,351,820,0.3,99.56,65.02,57.22,38.22,6,0,1.53,normal baseline
2025-02-28,search-recommendations,prod,692020,25385,91.99,275,589,0.071,99.606,50.43,71.82,55.79,6,0,0.79,release week
2025-03-07,checkout-api,prod,1246530,43721,93.3,189,423,0.364,99.547,51.91,58.24,33.92,4,0,1.33,incident review
2025-03-07,cart-service,prod,1244323,44211,92.42,254,644,0.284,99.563,50.31,67.39,33.06,2,0,1.27,database pressure
2025-03-07,payment-orchestrator,prod,1293447,45689,92.8,222,566,0.305,99.559,49.12,74.84,58.13,1,0,1.26,incident review
2025-03-07,order-ledger,prod,726358,25924,94.04,251,597,0.02,99.616,57.43,68.74,50.09,6,0,0.61,release week
2025-03-07,inventory-reservation,prod,704931,26329,92.16,276,574,0.306,99.559,59.89,51.0,40.74,2,0,1.38,campaign traffic
2025-03-07,pricing-engine,prod,720330,25981,91.29,264,667,0.038,99.162,59.15,73.54,45.39,3,1,0.68,cache warmup
2025-03-07,tax-service,prod,695894,24179,93.29,237,507,0.02,99.616,61.05,57.8,43.78,0,0,0.58,watch latency
2025-03-07,loyalty-service,prod,722096,26637,92.77,247,486,0.372,99.546,49.88,59.38,63.8,4,0,1.48,watch latency
2025-03-07,notification-service,prod,688859,23527,92.09,227,464,0.659,99.488,46.49,58.87,53.83,0,0,2.15,incident review
2025-03-07,auth-gateway,prod,710253,26364,92.48,208,565,0.087,99.603,69.45,65.07,57.35,7,0,0.68,cache warmup
2025-03-07,analytics-pipeline,prod,705537,23981,91.84,296,680,0.089,99.602,50.52,72.38,64.22,1,0,0.88,release week
2025-03-07,search-recommendations,prod,706247,26984,92.28,362,685,0.224,99.575,61.27,51.45,43.04,7,0,1.36,incident review
2025-03-14,checkout-api,prod,1291033,46887,91.39,231,438,0.206,99.579,47.27,57.71,54.94,1,0,1.03,incident review
2025-03-14,cart-service,prod,1243108,43475,92.22,259,539,0.435,99.533,58.18,74.69,57.56,6,0,1.66,database pressure
2025-03-14,payment-orchestrator,prod,1259038,45210,92.78,259,644,0.02,99.616,60.34,59.03,62.77,5,0,0.63,database pressure
2025-03-14,order-ledger,prod,709596,23975,92.32,258,585,0.087,99.603,56.34,58.89,41.32,7,0,0.79,incident review
2025-03-14,inventory-reservation,prod,690626,25143,91.95,192,406,0.466,99.527,71.74,60.86,44.71,1,0,1.59,campaign traffic
2025-03-14,pricing-engine,prod,698688,25130,92.13,207,449,0.325,99.555,61.57,64.65,27.21,6,0,1.27,watch latency
2025-03-14,tax-service,prod,704068,26411,91.85,189,537,0.555,99.509,71.9,58.75,35.81,6,0,1.81,release week
2025-03-14,loyalty-service,prod,715071,25476,91.52,284,646,0.072,99.606,47.72,56.0,60.67,5,0,0.81,release week
2025-03-14,notification-service,prod,692830,25731,93.41,284,694,0.238,99.572,46.14,73.02,47.77,2,0,1.23,release week
2025-03-14,auth-gateway,prod,700564,24455,92.65,205,539,0.315,99.557,53.12,62.94,37.72,6,0,1.24,normal baseline
2025-03-14,analytics-pipeline,prod,724175,24668,93.54,322,689,0.438,99.532,62.11,64.52,55.75,2,0,1.81,normal baseline
2025-03-14,search-recommendations,prod,713659,27144,91.79,331,745,0.247,99.571,60.43,64.06,31.26,0,0,1.35,database pressure
2025-03-21,checkout-api,prod,1279726,45631,93.78,214,545,0.513,99.517,71.33,63.49,33.62,4,0,1.76,cache warmup
2025-03-21,cart-service,prod,1287351,45739,93.23,217,414,0.058,99.608,65.15,72.06,47.97,5,0,0.63,campaign traffic
2025-03-21,payment-orchestrator,prod,1236736,44551,92.91,191,431,0.222,99.576,53.09,57.42,54.58,1,0,0.98,cache warmup
2025-03-21,order-ledger,prod,689944,26400,91.21,232,529,0.18,99.584,45.67,74.09,55.31,6,0,0.97,incident review
2025-03-21,inventory-reservation,prod,691569,24769,91.1,258,545,0.256,99.569,56.05,67.27,56.17,3,0,1.21,incident review
2025-03-21,pricing-engine,prod,713232,24783,94.01,224,425,0.089,99.602,62.35,62.48,29.85,4,0,0.72,normal baseline
2025-03-21,tax-service,prod,720134,24804,91.52,224,579,0.02,99.616,59.72,65.72,45.08,1,0,0.55,database pressure
2025-03-21,loyalty-service,prod,708326,24908,91.3,189,490,0.446,99.531,53.65,58.92,32.88,6,0,1.53,normal baseline
2025-03-21,notification-service,prod,702096,24254,91.4,240,587,0.202,99.58,68.59,72.94,59.98,4,0,1.04,database pressure
2025-03-21,auth-gateway,prod,688417,23591,92.91,240,612,0.794,99.461,70.84,75.15,30.92,4,0,2.52,campaign traffic
2025-03-21,analytics-pipeline,prod,694735,23358,91.64,351,791,0.337,99.553,61.75,64.71,31.14,1,0,1.62,campaign traffic
2025-03-21,search-recommendations,prod,718652,24667,93.44,271,667,0.266,99.567,49.02,53.13,56.11,3,0,1.27,cache warmup
2025-03-28,checkout-api,prod,1259998,46294,92.94,211,409,0.407,99.539,53.57,59.99,28.05,0,0,1.49,campaign traffic
2025-03-28,cart-service,prod,1296527,46420,91.62,232,558,0.223,99.575,45.32,71.11,53.69,7,0,1.07,cache warmup
